7295,and chocolate milk 
7296,I do love milk
7297,I have it w dinner LMAO
7298,did you know men can lactate 
7299,lmao 
7300,jk 
7301,well no i mean they can lactate 
7302,but jk 
7303,LMAO
7304,i’m so sorry 
7305,Uhhhhhhhhhhhh
7306,Okay!!!!
7307,i mean you said you like milk 
7308,Omfg
7309,I get it now
7310,HAHAHA 
7311,Wasn’t sure where you were going w that one 
7312,yeah
7313,But I do now
7314,i’m not that weird 
7315,weirdo 
7316,Loser
7317,🥺
7318,i’m the winner
7319,How do you find a way to make everything so cute 
7320,HOW
7321,maybe cause i am cute 😎
7322,Eh
7323,I am completely kidding
7324,I had to fix the ratio
7325,what ration do you mean???
7326,ratio
7327,the ratio of me to you 
7328,i’m making no sense rn 
7329,i smoked weed again 
7330,LOL 
7331,Omg
7332,I should’ve caught on
7333,Jk I couldn’t tell lol
7334,But the ratio of sweet to sarcastic :p
7335,LOL yeah i think it’s cause you’re being too sarcastic rn 
7336,so i’m matching that energy
7337,but then when you are being sweet
7338,i am also matching that energy too 
7339,i just try to match your energy tbh 
7340,i just read what i said and i am making no sense
7341,That made sense to me
7342,:’)
7343,That was cutey
7344,am i really
7345,:’)
7346,:’)
7347,Yes
7348,:’) 
7349,i’m glad i’m making sense
7350,imagine if i wasn’t making any sense
7351,what would u do 
7352,would you call me out or play along
7353,I would probably play along
7354,I guess it depends
7355,I was typing and ready to play along w the men lactating thing but then u stopped it
7356,LMAOOO
7357,yeah 
7358,do u wanna know when i smoked the weed
7359,when i was going to get water because my mouth got dry LOL
7360,right before men lactation 
7361,male lactation *
7362,Omg
7363,You did it so fast
7364,i did what so fast!!! 
7365,Smoked
7366,IDK idk how it works
7367,LOL 
7368,it is quite fast 
7369,u just have to hit a button 
7370,and it makes smoke 
7371,and u breath it
7372,Ohhh a pen
7373,yes that’s what i have 
7374,i’ve literally had the same one for a year and it’s still 3/4 full 
7375,i rarely smoke weed LMAO
7376,I do it all the time
7377,U r missing out
7378,oh really now?
7379,I fell asleep
7380,Good night handsome boy
7381,good night handsome girl
7382,:)
7383,I DID IT AGAIN 
7384,i got my covid vaccine appt SO MUCH SOONER 
7385,i forgot i had repeating alarms set to try and get a cvs vaccine appt
7386,i just cancelled the rite aid appt 
7387,i’m getting my first dose on monday!
7388,i am so unbelievably happy rn 
7389,NO WAY
7390,OMG
7391,I almost even said something to you like now you don’t have to keep waking up 
7392,But I guess I forgot LMAO
7393,i’m so excited!!! 
7394,1 ATTACHMENTS
7395,Our second doses are the same day🥺
7396,really?? yes 
7397,lmaoo
7398,didn’t mean to type yes
7399,Yes❤️
7400,that’s so cute
7401,we are both gonna be fully vaccinated at the same time!
7402,That’s so wild
7403,I’m so shook it worked out this way
7404,I wasn’t expecting u to be able to get one in two days HAHAHAHAH
7405,that’s amazing
7406,LMAO me too 
7407,i thought the new appointments would be for like a week out
7408,i literally just picked a totally random cvs 
7409,i have to uber there
7410,Uber everywhere
7411,LOL
7412,i mean you can also drive me if you want 🤷‍♂️
7413,I would if I could!!
7414,I’ll pay for ur uber 🤪
7415,no
7416,:)
7417,🙄
7418,Lamey
7419,ugh you think i’m lame 🙄🙄
7420,Omg also I just got another email from uber eats
7421,Now the $30 off expires on the 25th or something LOL
7422,still yours if u want it
7423,is it really mine 🥺
7424,u r amazing
7425,Yessss
7426,Too bad it doesn’t work on an actual uber 
7427,i know :(
7428,it’s okay 
7429,i’ll survive 
7430,1 ATTACHMENTS
7431,wow how did u know
7432,i love cats sm 
7433,Huh
7434,just realized that made no sense
7435,pretend i didn’t send that first one 
7436,you just need to know i love cats 
7437,Oh oh
7438,Yes I know!!
7439,1 ATTACHMENTS
7440,HAHAHAHA yes that’s exactly it
7441,I giggled
7442,we have to watch some tn!!!
7443,Omg I fell asleep
7444,But yess:)
7445,it’s ok you woke up early :)
7446,i’m so happy i got the needle in your arm
7447,u*
7448,when i got my appt this morning i couldn’t stop smiling
7449,like i’ve been basically doing nothing for a year and now i can see the light at the end of the tunnel 
7450,Thank u 🥺
7451,That is how I feel too
7452,did you have to like prove your preexisting condition??
7453,Tired of being in this house all day everyday LMAO
7454,or was it like an honor system 
7455,Nope they don’t ask anything
7456,damn okay 
7457,i like printed out documents to bring just in case LOL 
7458,AHAHAH I made sure I had a letter on my phone that I could find just in case 
7459,The lady kept being like congratulations on getting an appointment 
7460,Like we are almost there
7461,i am so excited
7462,And I was like 🥺
7463,even with the first shot you still get some immunity too!! 
7464,they did trials with just one dose too way back when 
7465,ugh i’m so excited 
7466,Ugh me too
7467,It’s so crazy
7468,omg the uber there is so expensive 
7469,All that waking up was worth it
7470,i just looked at how much it’s gonna be 
7471,Omg how much
7472,i might just go home and drive there tbh 
7473,45!!! 
7474,Ahhhhhh
7475,That is a lot
7476,i know 
7477,lol 
7478,so much 
7479,i’m gonna go home lmao 
7480,Mood
7481,lil road trip
7482,heck yeah 
7483,they r gonna pick me up from here tomorrow
7484,You’ll get to see your doggies!!!
7485,i know:)
7486,i miss my doggies
7487,when do u wanna watch more movies? 
7488,Can we do like 8/8:30 again!!!
7489,I’m going for a walk w my brother rn and then I told my mom I was hers til then HAHAH
7490,awesome 
7491,can’t wait i’m so excited
7492,ME TOO
7493,the fact that i got u excited to watch marvel >>> 
7494,are we watching 3 again tn 
7495,Mcu mcm
7496,Yes if u would like to
7497,captain america 2 is number 3😎
7498,Sooooo that’s a yes
7499,yes that’s a yes
7500,Aye aye cap’n
7501,can’t wait to watch 😫😫😫
7502,you are gonna have your mind blown 
7503,🤯
7504,😮
7505,🤠
7506,dw your skull will still be intact
7507,Dang it
7508,I was hoping it wouldn’t be
7509,why 
7510,🥺
7511,i would still like u as a functional human please and thank you 
7512,🥲
7513,I just thought it seemed fun
7514,I almost gave myself a concussion earlier
7515,The hallway was dark and I went to go into the bathroom to shower and the door was shut
7516,And we literally rarely close the door so I was not expecting it
7517,But I’m gucci
7518,LMAOOOO
7519,okay same thing happened to me one
7520,once
7521,my bedroom is right at the bottom of the stairs
7522,so i like went down the stairs super fast and i went to open my door
7523,and i missed the doorknob 
7524,and hit my face and my nose started uncontrollably bleeding
7525,ik how you feel LOL
7526,OMG
7527,YIKIESSSS
7528,we rly are clumsy
7529,i forget how nice it is to play the piano 
7530,i was just jamming w my upstairs roommate
7531,it was so nice
7532,That’s so cute
7533,I love that
7534,me too! 
7535,also btw whenever u wanna watch the movies i am down
7536,This hallmark movie ends at 8 and then I am all yours :)
7537,perfect:)
7538,1 ATTACHMENTS
7539,cute pic 
7540,you should post that on instagram 
7541,I honestly should
7542,My eyelashes are fleeky
7543,i’ll be the first to like it
7544,Okay I’m ready
7545,perfect i’m coming
7546,1 ATTACHMENTS
7547,It gives me such trouble recently
7548,Hang on
7549,do you want to try hosting it?
7550,where’d you go!!!! 
7551,Y DOES THIS KEEP HAPPENING
7552,UGH 
7553,it’s always when we are so close to finishing the third movie smh 
7554,literally
7555,Let me put the code in again
7556,try that
7557,if that doesn’t work i’ll leave and make a new one
7558,I am in but I don’t see u
7559,i can see that u r in but i can’t see you 
7560,wtfffffffffffffffffffffffffffff
7561,I am trying again
7562,Stoopit scener
7563,1 ATTACHMENTS
7564,i made a new one
7565,i am glad you like me
7566,I am glad you like me
7567,Each time I get more n more excited to hang out
7568,i’m really really glad :) 
7569,it’s getting closer and closer too!
7570,I knowwwwww
7571,🥺
7572,i’m so excited to see u soon 
7573,it’s getting ridiculous 
7574,I know
7575,I hope u like me in person
7576,LMAO
7577,imagine if i don’t
7578,how awkward would that be lmao 
7579,jk there’s no way 
7580,how could i like u this much virtually 
7581,honestly i think it’s better this way 
7582,i’m doing this for your personality 
7583,if i didn’t like your personality i wouldn’t be doing this still 
7584,HAHAHA
7585,okay true
7586,LMAO
7587,you have a good personality trust me lmao 
7588,Thank u
7589,So nice
7590,You do too
7591,thank u very kindly :)
7592,You are so very welcome u silly goose
7593,i love it when u call me that 
7594,i need to make nick names for h 
7595,u 
7596,🥺 pls
7597,i will don’t you worry :))
7598,Heheheh
7599,🧸🌞🦋
7600,i feel like you’ve already used all of the ones that i like!! 
7601,wait no 
7602,i have a perfect one
7603,but imma wait till the right situation 
7604,Ooooooo
7605,Fine
7606,I will be on the lookout for it
7607,you better 
7608,lil muffin 
7609,nvm that may be not good
7610,unless u like it
7611,HAHAHAH
7612,I like it it is cute
7613,I’d like anything bc it’s from u
7614,idk 
7615,when i look at you i think of a muffin 
7616,i like muffins 
7617,very soft 
7618,I like muffins
7619,I’ll bake you muffins
7620,Chocolate chip blueberry corn
7621,you’d bake me muffins???
7622,Ofc I would!!!
7623,u are so sweet
7624,dw i’ll only eat those
7625,i won’t eat you 
7626,u are as sweet as pie ;))))
7627,happy pi day cutie pi
7628,thank you :)))
7629,i love that it’s pi day
7630,Ha
7631,Nerdddd
7632,:(
7633,don’t make fun of meeeeeee
7634,Make me 😛
7635,oh idk if you wanna go there👊🏻🙌🏻🖖🏻
7636,I think I do 👊🏻🙌🏻🖖🏻
7637,okay we’ll see what happens when you do 😎
7638,I saw a man w a captain america mask today in kohls
7639,I geeked a lil
7640,yes 
7641,you are turning into me 
7642,my plan is coming into effect 
7643,😩😩
7644,Can’t wait for the next one
7645,we have two great movies coming up next
7646,actually 3 
7647,because the next one after avengers 2 and guardians of the galaxy is ant man 
7648,I said this last time but I am srs now
7649,We r starting earlier next time
7650,we gotta get our sleeeepy schedules on tracky 
7651,yes I agree
7652,when r we starting 
7653,Whenever!!
7654,My only thing is bachelor finale tom at 8 LOL
7655,LMAO
7656,we don’t have to do tomorrow dw
7657,😜😜😜
7658,but if we did tomorrow 👀
7659,👀
7660,whennnnnn
7661,how about to celebrate my vaccination 
7662,so after that 👀
7663,like ik it’s hard to believe but we really can watch just one at a time
7664,HAHAHAHAHAHA
7665,Valid point
7666,Okay yes
7667,LMAO
7668,i can’t wait :)
7669,You’re funny
7670,I like it
7671,you think i’m funny??? 
7672,i think u are funny too 
7673,I like the occasional spice
7674,perfect
7675,i do like spices 
7676,I wanted to show u these
7677,1 ATTACHMENTS
7678,I got them for christmas
7679,You bake the muffins in them and then they’re lil muffin tops hehe
7680,omg 
7681,thats so cute
7682,THANK U
7683,I thought so too
7684,lets make some muffin tops 😊 
7685,my computer makes smiley faces into that emoji for some reason LOL 
7686,Omg I panic when mike does that
7687,Mine**
7688,Even tho it is a cutey emoji
7689,it is 
7690,I just like the :) better
7691,it seems more cute u know 
7692,Yes I agree :)
7693,Yes I agree 😊
7694,Emphasized “Yes I agree :)”
7695,LOL 
7696,i am struggling with my app rn 
7697,send help 
7698,Oh nooooo
7699,You got it!!!
7700,Work that app don’t let the app work u
7701,i am working that app now 
7702,I just needed a lil push LOL 
7703,Ahhhh push it
7704,Pppppush it real good
7705,thank u :) 
7706,you encourage me sm 
7707,🥺
7708,Good
7709,That makes me happy
7710,i’m glad it makes you happy!! 
7711,My favorite white boy
7712,am i really 🥺
7713,Ofc u are☺️
7714,incredible 
7715,u are my favorite white girl 
7716,u are my favorite boy out of all the races 🤪
7717,you are my favorite girl of all the races too 🤪🤪
7718,We are so cute
7719,we really are
7720,can’t wait to meet you 
7721,i’m an awkward person 
7722,but i think it will not be 
7723,ME TOO LOL
7724,It’s okay
7725,If we’re both awkward then technically it cancels 
7726,LMAOOO 
7727,i feel like i am super comfortable w you though 
7728,🥺
7729,We’ll find our groove
7730,Lil shell shock not having to see you behind a screen
7731,yes exactly 
7732,but adding onto the comfortable part
7733,idek if there is anything that i wouldn’t tell you 
7734,like seriously 
7735,🥺
7736,That rly means a lot tbh
7737,really? 
7738,actually yeah 
7739,if u said that to me i would 🥺
7740,I do feel that way 🥲
7741,Like already knowing I can tell you things and not have any judgment
7742,Feels so nice
7743,no judgement from me 
7744,everrrrrr
7745,there isn’t a thing about u i don’t like 
7746,what is the catch there has to be one 
7747,I have kind of learned to not share feelings when I am bothered or annoyed by something bc it’d always turn into an argument 
7748,And i do not like fighting
7749,But I just feel like I would be able to say something to you in any situation and we’d be able to talk abt it and move on
7750,Like I just see it being so healthy
7751,IDK
7752,yes I am all about health 
7753,one thing i know is you can’t help how u feel 
7754,but what you can do is talk about those feelings
7755,then what always happens is there is a misunderstanding 
7756,and then everything gets cleared up 
7757,and no more bad feelings 
7758,I would always end up apologizing for something that wasn’t my fault LMAO
7759,silly me
7760,lol 
7761,i do that way too much 
7762,i can never say no its bad
7763,i’m nice to a fault 
7764,i don’t like saying that cause I feel like it makes people think i’m not being humble or whatever
7765,Yeah
7766,Stop bragging abt being too nice
7767,LMAO 
7768,I’m jk
7769,i know u are
7770,i just get taken advantage of a lot because of that 
7771,so dont do that 
7772,LMAO 
7773,I just think it comes from a place of wanting to make sure everyone else is happy before yourself 
7774,yes exactly 
7775,I feel it too
7776,Bittersweet quality to have
7777,Sometimes you just have to realize that you are a person too
7778,i won’t take advantage of u if you don’t take advantage of me 
7779,deal?
7780,We’ve already made this deal 😩
7781,i’m just making sure of course
7782,LMAO
7783,HAHAHAHA
7784,yes deal
7785,perfect 
7786,i’m so excited for this damn 
7787,There’s no pinky promise emoji
7788,Sad
7789,1 ATTACHMENTS
7790,1 ATTACHMENTS
7791,🥺
7792,u are so cute 
7793,u are😭
7794,I am in awe
7795,Everyday
7796,i was gonna say there is no way 
7797,but then i feel the same way soooooo
7798,It’s funny you think you being nice might be a downfall one day
7799,Okay maybe funny isn’t the word
7800,But nice is the quality I have been dying to find
7801,so
7802,LMAO its funny i agree
7803,i’m surprised u haven’t found that 
7804,i’m glad i am the one u found though!
7805,did not expect this from a dating app tbh 
7806,Me either
7807,We can make up a story
7808,nah I already told my parents i met u on a dating app 
7809,LOL 
7810,HAHAHAHAHAHAH
7811,My parents would kill me
7812,LMAO 
7813,I said friend of a friend and they didn’t ask for more specifics so I was gucci 
7814,Technically not a lie
7815,i mean 
7816,do we have mutual friends 
7817,LMAO 
7818,Mr muni
7819,Other notre dame losers
7820,oh yeah 
7821,mr muni introduced us ofc
7822,😛😛
7823,How could u forget
7824,i haven’t forgotten don’t worry!!!!
7825,Randall there’s a cow outside
7826,LMAO 
7827,I LOVE THAT MOVIE
7828,HAHAHAH
7829,I think I’ve seen it I just don’t rembeber it
7830,Am I okay
7831,Remember*
7832,we have to add that to the list 
7833,along with over the hedge
7834,I will add it
7835,I actually have a list HAHAHAH
7836,i know 😂 
7837,me too
7838,🥲
7839,can’t wait to get around to all of them 
7840,Me too
7841,🧸🦋🥺🌞🌸🌈☀️
7842,ahhhhhhhhh u are so cool
7843,Thank u😎
7844,I think it’s bedtime
7845,Big day for u
7846,it is not bedtime for me 😟 
7847,:( *
7848,i need to finish my app
7849,it can be bedtime for you though!
7850,good night :0
7851,:)*
7852,You have to finish it tn?:(
7853,yeah we have to demo it tomorrow 😕
7854,omg 
7855,i need to change these shortcuts
7856,:/
7857,Ughhh
7858,I have to get up and drive to the honda place bc we are turning in my moms lease
7859,So I’m gonna go to bed and now I won’t be distracting u
7860,Is ur appointment early?
7861,okay good night! and no my appointment is at 4:30 in the afternoon
7862,so I’ll be good
7863,Oh lit
7864,Okay good luck w ur appy 
7865,thank you!!
7866,Goodnight cutie pi
7867,good night :)
7868,it is almost 4 am
7869,but i FINISHED
7870,Yes you did!!!
7871,ur amazing
7872,Proud of u
7873,thank you :)
7874,i am now getting  a bagel 
7875,from my good man caesar
7876,my mom is telling mr muni about you LOL 
7877,HAHAHAHAHAHAHA
7878,IM DEAD
7879,he’s gonna be like who
7880,NOPE 
7881,he remembers you 
7882,and he said hi 
7883,HAHAHHAHA
7884,Hi
7885,F u for not letting me cheat during the push ups 
7886,LMAOOOO 
7887,this is so funny 
7888,I’m dead
7889,u must’ve been a great student 
7890,I was the only girl who got a home run during wiffle ball
7891,He better remember me
7892,that is amazing 
7893,so that means we are playing right? 
7894,Ohhhhh yesssssssss
7895,perfect
7896,i love all things baseball lmao 
7897,I live across the street from baseball fields
7898,We can trespass n play anytime u want
7899,omg 
7900,how big is your hand 
7901,Uh
7902,From the bottom of my palm to my middle finger is like 6.5 inches
7903,HAHAHA
7904,LMAO
7905,i have my old glove
7906,that is too small 
7907,so if u don’t have one you can use that ;)
7908,Yesss mine are probably all too small too
7909,amazing 
7910,lets play 
7911,i’m so excited to get a needle in my arm today
7912,I’m so excited for you!!!
7913,Lil pokey
7914,how about you poke me 👀
7915,🏃🏻‍♀️🏃🏻‍♀️🏃🏻‍♀️
7916,omw
7917,perfect 😊))
7918,omg
7919,no
7920,stop doing that
7921,wish me luck i am demoing the app
7922,SORRY I WAS WORKING OUT
7923,GOOD LUCK WOOOOOO
7924,1 ATTACHMENTS
7925,thank u 😊 
7926,i am done now 
7927,:):):):):) i fixed it 
7928,Loved “:):):):):) i fixed it ”
7929,How did it go!!!
7930,Fix mine
7931,it went alright!!
7932,and you go to the top 
7933,hit edit 
7934,and then substitutions 
7935,and then there is a thing for emoji substitutions that you can change
7936,Thank u
7937,Angel
7938,I’m glad it went well
7939,thank you :) 
7940,Make sure u bring ur license and insurance 
7941,Hehe
7942,ofc 
7943,i have them in my wallet
7944,He has a wallet 😩
7945,omg u are right!! 
7946,i have the ca$h money
7947,1 ATTACHMENTS
7948,u r priceless tho 💸
7949,AHHHHHHH
7950,it’s coronation day
7951,Loved “u r priceless tho 💸”
7952,i know!!!! 
7953,i’m next to get poked 
7954,are they gonna microchip me🤯
7955,Maybe 😬
7956,The government wants ur app
7957,it’s done!!!! 
7958,i am sitting in this chair waiting
7959,i am so happy rn 
7960,AHHHHHH
7961,So crazy
7962,So exciting
7963,i knowwww
7964,i am gonna have immunity 
7965,thank u for pushing me to do this 
7966,if it weren’t for you i would’ve waited a while
7967,🥺
7968,It was all you!
7969,You woke up all the time
7970,well yeah
7971,but i wouldn’t have done that if not for you 
7972,before i was like eh i’ll get it when i get it
7973,but then after u i was like i need to get this asap 
7974,You are the cutest
7975,Well then
7976,You are welcome 🤪
7977,i just wanted to meet u sooner!! 
7978,Did u cry
7979,I should’ve been there holding ur hand
7980,haha no i didn’t cry
7981,but i would’ve loved to have my hand held🥺
7982,Didn’t cry!!!!
7983,So brave
7984,Loved “but i would’ve loved to have my hand held🥺”
7985,thank you 
7986,i am very brave i know!! 
7987,hold my hand for the second dose?🥺
7988,my arm is numb rn LOL 
7989,Yours is an hour before me I could make it back just in time for mine ;)
7990,Omg it’s numb
7991,amazing!!
7992,its not numb but it is very weak LOL
7993,i’m perfectly fine 
7994,AHAAHAHA
7995,If ur planning on taking Tylenol or anything don’t for like 6 hours or something
7996,It can mess w it
7997,i just can’t wait to be fully vaccinated to see u 
7998,i wasn’t planning on it dw 
7999,i’m gonna power through 
8000,🥺
8001,🥺
8002,🥺
8003,Me too hehehehheheh
8004,i’m glad i met you now and not at the beginning LOL 
8005,it wouldve been a long ass year
8006,HAHAHAHHAHA
8007,Could u imagine
8008,You’d wait a year 😢
8009,for u i’d wait however long i’d have to 
8010,omg
8011,🦋
8012,you are so cute
8013,that is you dummy
8014,No you stoopit
8015,i like to show u off soooo
8016,Jdoasbwibdwidbsj
8017,System overload
8018,Can’t handle
8019,Cuteness
8020,Bwushwhwhehnwkene
8021,what can i do to help 
8022,i am good with computers
8023,wait are u a computer 
8024,maybe thats why i like u so much 
8025,LMAOOO
8026,I can’t answer that question 😬
8027,LOL okayyyyy
8028,01111001 01101111 01110101 00100000 01100001 01110010 01100101 00100000 01110111 01100001 01111001 00100000 01110100 01101111 01101111 00100000 01100011 01110101 01110100 01100101 00100000 01100110 01101111 01110010 00100000 01101101 01100101
8029,01100100 01101111 00100000 01111001 01101111 01110101 00100000 01110111 01100001 01101110 01110100 00100000 01110100 01101111 00100000 01100111 01101111 00100000 01101111 01101110 00100000 01100001 00100000 01100100 01100001 01110100 01100101 00111111
8030,01100100 01101111 00100000 01111001 01101111 01110101 00100000 01110111 01100001 01101110 01110100 00100000 01110100 01101111 00100000 01100111 01101111 00100000 01101111 01101110 00100000 01100001 00100000 01100100 01100001 01110100 01100101 00111111
8031,I love it when u talk codey to me
8032,can u read binary???
8033,Nope no idea what that means
8034,Sounds familiar
8035,Beep hoop
8036,LOL 
8037,put it in a binary to text converter
8038,i want u to read them 
8039,So bossy
8040,Kk hang on
8041,:))
8042,01011001 01101111 01110101 00100000 01100001 01110010 01100101 00100000 01110011 01101111 00100000 01100011 01110101 01110100 01100101 00100000 01111001 01100101 01110011 00100000 01001001 00100000 01110111 01101111 01110101 01101100 01100100 00100000 01101100 01101001 01101011 01100101 00100000 01110100 01101111 00100000 01100111 01101111 00100000 01101111 01101110 00100000 01100001 00100000 01100100 01100001 01110100 01100101 00100000 01110111 01101001 01110100 01101000 00100000 01111001 01101111 01110101
8043,The last 2 ones u sent me were the same was that purposeful
8044,no it was not LOL 
8045,i guess i forgot to copy the last one 
8046,You silly goose
8047,01101111 01101011 00100000 01100011 01101111 01101111 01101100 00100000 01100011 01100001 01101110 00100111 01110100 00100000 01110111 01100001 01101001 01110100 00100000 01100110 01101111 01110010 00100000 01101111 01110101 01110010 00100000 01100100 01100001 01110100 01100101 00100000 01110100 01101111 00100000 01100010 01101001 01101110 01100111 01101111 00100000 01100001 01101110 01100100 00100000 01110010 01110101 01100010 01111001 00100000 01110100 01110101 01100101 01110011 01100100 01100001 01111001
8048,01001001 00100000 01100001 01101101 00100000 01100001 01101100 01110010 01100101 01100001 01100100 01111001 00100000 01100001 00100000 01110111 01101001 01101110 01101110 01100101 01110010 00100000 01001001 00100000 01100100 01101111 01101110 11100010 10000000 10011001 01110100 00100000 01100101 01110110 01100101 01101110 00100000 01101110 01100101 01100101 01100100 00100000 01110100 01101111 00100000 01110111 01101001 01101110 00100000 01100010 01101001 01101110 01100111 01101111
8049,why are u already a winner??
8050,Bc I met u
8051,🥺
8052,u are so cute 
8053,can’t believe i wooed you 
8054,Believe it bby
8055,I can
8056,just got a 9/10 on my quiz !!!
8057,u wooed me so easily 
8058,i saw that sunflower pic and was like fuck yes let me tell her about my scooby doo role play kink 
8059,HELL YA
8060,Smarty boy
8061,LMAOOOO
8062,I’m so glad my face in a sunflower field triggered that idea in ur head 
8063,that’s exactly what i’m saying 
8064,i wanna take pics in a sunflower field with u 
8065,🥺
8066,I’d love to take u
8067,yay
8068,i have an expensive camera 
8069,i can make u look really good
8070,even tho that isn’t hard anyway
8071,🥲
8072,Stop it
8073,no 
8074,why would i stop 
8075,Becauseeeeee
8076,not good enough smh 
8077,I mean I don’t actually want you to stop
8078,Hehe
8079,good 
8080,i wasn’t ever going to!! 
8081,🧸
8082,i wanna hug that
8083,and you 
8084,Right
8085,I think it’s the cutest emoji
8086,if u were an emoji you’d be the cutest one
8087,😩🥺
8088,Second to u
8089,nah 
8090,not even closeeee
8091,Yes
8092,Shhhhh
8093,no thank u 
8094,how is bachelor 
8095,Thank u next
8096,So far boring
8097,No drama is happening yet
8098,that’s so boring wtffff
8099,tell me about the tea when it happens
8100,Omg I jinxed it
8101,So the final two women met his fam and then he had his final like one on ones w each of them
8102,and then???
8103,He just had his date w the first girl michelle and everything was so great all day and then at the end of the night he says I don’t think I can get there w u
8104,And she was like ??? this is literally the flip of a switch 
8105,She was so nice n pure I loved her
8106,I think she’s gonna be the next bachelorette 
8107,So now the only girl left is rachael which is the one who is racist LMAO
8108,wait what
8109,racist??
8110,like isn’t the bachelor black 
8111,Yes HAHAHAHHA
8112,Remember awhile ago we were talking about the tea w chris harrison
8113,yes 
8114,it was about her?
8115,she made it this far?
8116,So ppl dug up dirt on this girl rachael that she’s racist and went to plantation themed parties etc and chris defended her
8117,Yes bc the bachelor doesn’t know yet !!!
8118,imagine going to a plantation themed party 
8119,that’s so funny 
8120,well i mean it’s not
8121,It’s so stupid it’s laughable
8122,are u racist 
8123,do you go to plantation themed parties 
8124,Okay look it was one time
8125,do u go to anti gay rallies? 
8126,I went for the free booze
8127,ok u are good then 
8128,im just upset you didn’t invite me
8129,You can come to the next one
8130,And the next one
8131,And the next one
8132,yay :) 
8133,there is an anti gay group that always goes to temple 
8134,Omg the god people?
8135,and it’s so funny cause temple is a very lgbt friendly environment and lots of lgbt people go here
8136,so gay people just surround them and make out with each other in front of them LOL
8137,yes the god people LOL
8138,HAHAHAHAH
8139,I love that
8140,it’s great 
8141,I loved when they came I thought it was the funnest thing
8142,it’s always so funny 
8143,but it’s also scary at the same time LOL
8144,I made a sign that said “I’d say fuck you but I would never”
8145,I was proud of myself for that one
8146,i’m proud of u too 
8147,i’m glad u don’t hate the gays ❤️
8148,I’ve always wanted to go to pride
8149,Go w me
8150,i’ve never gone either 
8151,i’ll go w you 
8152,Sweet
8153,maybe covid will be over !! 
8154,who is covid
8155,omg you weren’t supposed to find out
8156,............
8157,Knew it was too good to be true smh
8158,i’m sorry :(
8159,you shouldn’t have found out this way
8160,MEN R PIGS
8161,damn can’t believe i ruined this😫
8162,It is okay
8163,I forgive u
8164,Update he did not feel ready enough to propose to rachael 
8165,thank u so much
8166,But they are leaving together
8167,good
8168,lmao 
8169,the racist one
8170,Yes
8171,that’s crazy to me LMAO
8172,i’m gonna look at trending on twitter and read the tea
8173,You’re my favorite
8174,there is no way 
8175,Yes dummy
8176,no way jose 
8177,why don’t u show me then🙄
8178,How can I show u
8179,come over and kiss me pls
8180,Oh yes
8181,I will def show u then
8182,perfect 
8183,can’t wait :)
8184,I keep seeing commercials for the falcon and winter soldier
8185,SPOILER
8186,IM SO EXCITED 
8187,why is that a spoiler LOL
8188,Winter soldier bad
8189,But in commercial good
8190,oh 
8191,u are right
8192,winter soldier good
8193,bucky gets his memory back lol 
8194,I can tell
8195,Spoiler
8196,i apologize :(
8197,when are we watching guardians of the galaxy!! 
8198,This ends at 11 and then I just need to put the bunny back in his cage and I will be ready :)
8199,okay yay 
8200,wait 
8201,i can’t tn 
8202,i’m so sorry 
8203,Aw mannnnn
8204,Okay no prob
8205,wait 
8206,nvm i can 
8207,false alarm 
8208,Boy
8209,It is a okay if u can’t!!
8210,no i can!! 
8211,i thought it was tuesday lol
8212,Hot date tom??
8213,LMAO no
8214,unless that date is you 👀
8215,Yes pls
8216,Okay I’m ready
8217,ok awesome
8218,i’ll start it
8219,1 ATTACHMENTS
8220,still unaware of how i wooed you 
8221,You are you
8222,You don’t even have to try
8223,i know but like damn 
8224,glad no one else caught your attention on those dating apps
8225,No
8226,You were not a last resort
8227,U just caught my attention more
8228,i just meant before LOL
8229,like it’s just so lucky
8230,that i happened to be home and bored and downloaded that app
8231,Oh oh oh
8232,Then yes me too :)
8233,I am v glad you downloaded it
8234,yes
8235,it’s been a month already lol
8236,almost
8237,Aw happy almost one month matchaversary<333333
8238,happy 
8239,what’re we doing to celebrate??
8240,"Posf each other on social media, have dinner w both our fams, adopt a dog, put a down payment on a house ????"
8241,I think thats what ppl do a month from matching
8242,perfect
8243,i’ll call the venue
8244,can we adopt a cat too??
8245,Oh yes of course
8246,More than one
8247,four???
8248,For u?
8249,FIVE
8250,YES PERFECT
8251,Can’t wait to bring u catsitting w me
8252,omg you’re right
8253,i can’t wait too 
8254,😛😛😛
8255,how many cats
8256,2 kitty cats
8257,i’m so excited
8258,u are the best
8259,HAHAHAHA
8260,It’s the little things 🥺
8261,i love the little things
8262,makes me happy
8263,Right
8264,They mean sm
8265,yes ik 
8266,i love things like that 
8267,like little thoughts or whatever 
8268,🥺
8269,Yes
8270,this is really gonna be great i can feel it in my boner
8271,bones 
8272,omg 
8273,HAHAHAHAHAHAHAHAHHAHAHAHAHAHAHAHAHHAHAHA
8274,HAHAHAHAHAA
8275,either works
8276,i mean 
8277,if you say so 😉
8278,Both are important!!!!
8279,i can’t wait for u to see it
8280,At least I know I’ll get at least half of it
8281,you will get all of it trust me 
8282,😳
8283,😏
8284,🥵🥵
8285,i am so bad at this kinda thing LOL 
8286,dw i think i’m better at the real thing
8287,HAHAHAHA
